Wind_turbine_name,Ws_avg,P_avg
R80721,3.52,-3.1900001
R80721,1.89,-3.4100001
R80721,2.99,-5.3099999
R80721,6.6599998,417.25
R80721,2.4300001,-0.91000003
R80721,4.96,134.87
R80721,5.5900002,178.13
R80721,1.03,-1.49
R80721,6.4400001,408.48999
R80721,3.9000001,14.13
R80721,6.29,408.70999
R80721,5.1199999,208.0
R80721,7.0900002,583.90002
R80721,2.26,-2.48
R80721,5.1500001,135.89
R80721,5.1900001,143.06
R80721,4.8400002,64.190002
R80721,5.4899998,237.53999
R80721,7.54,885.5
R80721,5.1700001,166.57001
R80721,5.8400002,364.53
R80721,4.6100001,92.019997
R80721,4.73,143.38
R80721,5.4899998,288.59
R80721,4.75,95.290001
R80721,2.99,-3.4300001
R80721,5.5799999,233.12
R80721,5.98,333.29001
R80721,5.8699999,296.85999
R80721,2.3399999,-3.53
R80721,4.0599999,33.560001
R80721,4.4099998,67.410004
R80721,5.7399998,277.76001
R80721,1.89,-2.73
R80721,2.9000001,-5.7199998
R80721,5.1100001,135.44
R80721,0.22,-1.1900001
R80721,5.1599998,133.27
R80721,7.1399999,530.67999
R80721,0.0,-0.81999999
R80721,5.5100002,234.14999
R80721,4.3400002,43.990002
R80721,5.9899998,312.14999
R80721,0.0,-0.86000001
R80721,5.3200002,189.92999
R80721,3.0599999,-1.71
R80721,6.0,299.38
R80721,5.4400001,175.67999
R80721,5.7800002,262.06
R80721,6.8099999,574.07001
R80721,2.72,-3.4200001
R80721,8.61,934.13
R80721,6.6500001,617.26001
R80721,4.8299999,321.48001
R80721,7.92,807.5
R80721,4.6300001,79.169998
R80721,5.6700001,177.74001
R80721,5.46,176.05
R80721,5.9899998,367.87
R80721,5.67,249.68
R80721,4.25,66.51
R80721,5.5599999,217.46001
R80721,5.8600001,231.95
R80721,5.18,137.29
R80721,8.9499998,1059.5699
R80721,4.9299998,113.47
R80721,6.7600002,536.78998
R80721,5.0599999,142.16
R80721,6.8899999,542.78998
R80721,8.54,913.28003
R80721,5.1399999,191.14999
R80721,5.48,222.19
R80721,5.6100001,258.26001
R80721,3.0599999,-2.98
R80721,3.78,-2.4000001
R80721,0.25,-2.24
R80721,3.02,-4.0999999
R80721,5.6700001,293.69
R80721,3.47,8.7799997
R80721,3.8399999,39.080002
R80721,2.6400001,-3.24
R80721,1.5,-0.81
R80721,3.9100001,24.299999
R80721,7.1700001,546.25
R80721,7.6900001,703.26001
R80721,5.4299998,167.39999
R80721,3.4000001,-3.0799999
R80721,0.75,-2.1099999
R80721,10.36,1332.0
R80721,10.05,1338.04
R80721,4.96,123.17
R80721,0.0,-0.88
R80721,3.95,35.36
R80721,13.72,2002.8
R80721,3.6800001,14.06
R80721,6.29,392.89
R80721,3.65,0.0
R80721,2.25,0.0
R80721,5.89,278.65
R80721,6.0500002,326.51001
R80721,6.79,542.19
R80721,5.23,107.39
R80721,6.3499999,417.39001
R80721,8.95,1211.77
R80721,6.35,371.76
R80721,7.7,810.66
R80721,6.7199998,452.03
R80721,8.21,969.29
R80721,7.69,869.74
R80721,7.61,863.03
R80721,2.73,-2.6199999
R80721,6.4400001,469.51999
R80721,8.2200003,897.34998
R80721,8.0100002,854.91998
R80721,6.8499999,604.14001
R80721,3.49,0.079999998
R80721,5.96,266.79001
R80721,5.23,192.52
R80721,1.36,-2.6300001
R80721,0.13,-0.82999998
R80721,0.0,-1.14
R80721,4.1300001,53.93
R80721,2.52,-2.6199999
R80721,3.8499999,20.0
R80721,10.02,1349.1899
R80721,2.46,-1.51
R80721,5.1599998,110.46
R80721,5.46,244.37
R80721,4.4299998,99.379997
R80721,6.3899999,452.95999
R80721,10.6,1348.11
R80721,4.8899999,155.78
R80721,11.22,1439.06
R80721,6.1799998,378.26999
R80721,6.71,490.13
R80721,6.15,325.45
R80721,5.78,236.74
R80721,5.47,204.74
R80721,6.16,355.89
R80721,2.78,0.0
R80721,4.54,88.57
R80721,6.77,471.68
R80721,6.73,402.48
R80721,1.87,0.0
R80721,5.82,313.88
R80721,6.23,377.67999
R80721,5.98,369.03
R80721,5.22,200.57
R80721,5.97,277.97
R80721,5.53,247.6
R80721,5.5,220.63
R80721,6.18,431.41
R80721,5.3099999,173.75
R80721,6.14,394.83
R80721,5.23,122.19
R80721,4.98,141.48
R80721,5.93,276.22
R80721,6.13,318.43
R80721,6.74,489.82
R80721,6.0700002,373.19
R80721,6.71,523.1
R80721,6.9,582.62
R80721,7.04,618.81
R80721,6.23,311.6
R80721,3.4100001,6.1900001
R80721,5.78,313.22
R80721,6.04,333.99
R80721,11.46,1772.36
R80721,3.78,26.57
R80721,9.77,1326.84
R80721,9.23,1320.89
R80721,11.21,1674.56
R80721,11.29,1572.86
R80721,10.48,1420.48
R80721,9.27,1064.38
R80721,5.5500002,226.2
R80721,7.28,716.47
R80721,7.37,661.13
R80721,2.27,-2.29
R80721,7.77,815.5
R80721,7.88,867.39
R80721,0.0,-1.3200001
R80721,9.92,1351.04
R80721,8.78,1029.06
R80721,8.84,1102.55
R80721,4.3000002,34.639999
R80721,12.85,1835.05
R80721,11.43,1663.3
R80721,11.94,1739.8
R80721,1.14,-1.4
R80721,11.36,1615.93
R80721,13.08,1898.59
R80721,5.6300001,255.06
R80721,13.39,1962.55
R80721,10.95,1599.96
R80721,10.32,1438.73
R80721,10.32,1388.73
R80721,10.03,1285.52
R80721,0.0,-1.79
R80721,9.29,1189.81
R80721,9.48,1158.85
R80721,9.76,1279.7
R80721,9.38,1142.01
R80721,0.68000001,-1.42
R80721,10.38,1456.15
R80721,4.9899998,130.3
R80721,7.02,636.53998
R80721,3.46,19.57
R80721,5.1700001,122.21
R80721,5.5599999,247.67999
R80721,5.8400002,245.17999
R80721,0.76999998,-1.11
R80721,1.41,-0.85000002
R80721,4.23,68.669998
R80721,3.03,-1.34
R80721,4.8099999,88.370003
R80721,2.74,-2.01
R80721,9.06,1128.36
R80721,7.16,434.03
R80721,6.9699998,607.59998
R80721,7.74,825.57
R80721,6.77,583.2
R80721,8.3900003,944.58002
R80721,11.96,1792.75
R80721,8.45,979.85
R80721,10.28,1444.75
R80721,6.2800002,376.89999
R80721,9.38,1166.21
R80721,9.83,1285.57
R80721,4.3899999,67.75
R80721,10.31,1459.09
R80721,9.42,1156.49
R80721,4.6300001,73.730003
R80721,9.48,1261.93
R80721,10.68,1432.78
R80721,3.1700001,-1.95
R80721,11.02,1586.75
R80721,10.49,1523.51
R80721,3.02,-2.22
R80721,8.98,1085.63
R80721,7.59,734.95
R80721,6.46,485.25
R80721,7.85,806.94
R80721,8.77,1053.78
R80721,5.0700002,130.58
R80721,8.73,992.99
R80721,11.12,1639.38
R80721,7.9299998,788.87
R80721,6.8000002,498.60001
R80721,6.23,340.06
R80721,5.1599998,189.7
R80721,6.0900002,332.39001
R80721,6.2800002,395.98999
R80721,5.79,239.72
R80721,6.46,378.35999
R80721,6.5999999,420.94
R80721,5.77,166.71
R80721,2.3,-1.47
R80721,3.9,28.17
R80721,4.44,55.41
R80721,3.25,3.9
R80721,4.37,56.08
R80721,4.5,68.97
R80721,5.18,163.21
R80721,5.4400001,196.73
R80721,5.85,273.31
R80721,6.1900001,284.53
R80721,10.8,1499.99
R80721,6.21,330.95
R80721,5.5799999,242.23
R80721,7.1999998,657.10999
R80721,6.5,489.94
R80721,5.6700001,279.42999
R80721,6.19,392.22
R80721,12.23,1815.17
R80721,6.25,401.44
R80721,5.4000001,181.86
R80721,4.64,106.0
R80721,4.0100002,45.459999
R80721,4.95,101.25
R80721,5.8000002,268.07001
R80721,4.79,128.73
R80721,4.22,47.06
R80721,6.1900001,329.07999
R80721,5.91,284.52
R80721,5.6799998,274.35001
R80721,6.6,440.51
R80721,7.800000199999999,904.40997
R80721,4.9400001,116.12
R80721,6.21,236.15
R80721,4.5900002,109.42
R80721,2.84,2.76
R80721,4.73,122.41
R80721,3.27,-1.85
R80721,5.08,107.67
R80721,4.0999999,52.669998
R80721,4.73,81.03
R80721,6.3000002,408.17999
R80721,1.6900001,-1.3099999
R80721,4.79,122.4
R80721,6.6799998,531.58002
R80721,5.34,248.2
R80721,1.2,-3.4400001
R80721,6.4099998,419.41
R80721,3.59,33.18
R80721,0.1,-1.96
R80721,4.95,178.78
R80721,0.0,-2.23
R80721,3.15,22.61
R80721,0.0,-1.54
R80721,4.54,100.33
R80721,3.1700001,-0.30000001
R80721,5.8200002,303.98999
R80721,3.89,43.7
R80721,7.0599999,679.71997
R80721,6.6399999,563.0
R80721,4.3099999,55.150002
R80721,4.8100000000000005,102.7
R80721,6.98,681.08002
R80721,4.5600000000000005,56.44
R80721,1.85,-1.45
R80721,5.28,183.7
R80721,2.03,-1.3200001
R80721,7.83,821.09
R80721,3.77,12.39
R80721,4.82,134.49
R80721,7.02,655.64
R80721,2.1300001,-1.29
R80721,4.45,80.35
R80721,5.57,320.51
R80721,4.9000001,139.14
R80721,5.35,239.92
R80721,3.8800001,26.379999
R80721,4.3,50.86
R80721,1.53,-2.6400001
R80721,4.8,99.19
R80721,6.62,585.91
R80721,5.5799999,254.34
R80721,6.35,498.71
R80721,1.5599999,-3.04
R80721,4.52,61.68
R80721,6.1700001,379.38
R80721,6.11,337.8
R80721,3.1600001,-3.5999999
R80721,5.72,327.21
R80721,0.7599999900000001,-1.65
R80721,2.3099999,-3.54
R80721,5.5100002,209.86
R80721,5.38,224.41
R80721,2.5599999,-1.98
R80721,4.63,134.32
R80721,5.5,244.7
R80721,4.3600001,58.240002
R80721,6.36,488.8
R80721,6.5799999,448.16
R80721,5.91,379.24
R80721,4.5900002,97.639999
R80721,4.41,89.44
R80721,2.3299999,-3.23
R80721,0.0,0.0
R80721,2.72,-3.1400001
R80721,5.6900001,249.74001
R80721,1.22,0.0
R80721,4.77,85.809998
R80721,2.6099999,-2.8599999
R80721,0.1,0.0
R80721,9.3900003,1372.54
R80721,2.94,0.0
R80721,9.1400003,1333.01
R80721,8.8800001,1161.98
R80721,4.08,39.36
R80721,8.7299995,1115.79
R80721,0.0,-4.0900002
R80721,6.2,312.52
R80721,1.88,-1.4400001
R80721,7.2800002,797.91998
R80721,5.72,115.32
R80721,5.3400002,200.33
R80721,5.8,116.49
R80721,5.5999999,253.50999
R80721,5.19,125.19
R80721,5.8299999,300.89001
R80721,5.38,100.36
R80721,5.5500002,259.14001
R80721,6.26,227.82
R80721,4.3499999,64.050003
R80721,8.8000002,997.78998
R80721,5.5300002,352.82999
R80721,4.83,0.0
R80721,4.73,273.37
R80721,7.2,543.19
R80721,1.39,-2.6199999
R80721,5.6,235.44
R80721,0.0,-2.26
R80721,4.72,64.26
R80721,1.9400001,-0.97000003
R80721,4.61,88.03
R80721,4.21,-6.8699999
R80721,1.03,-1.36
R80721,5.59,160.84
R80721,5.5,234.71001
R80721,5.3800001,219.3
R80721,5.0,153.82
R80721,1.88,-1.84
R80721,5.53,212.9
R80721,3.1400001,-1.87
R80721,4.59,90.49
R80721,1.8200001,-1.52
R80721,3.9000001,42.759998
R80721,2.59,0.0
R80721,0.36000001,-1.28
R80721,5.73,294.87
R80721,4.48,57.419998
R80721,2.68,0.0
R80721,6.0300002,332.63
R80721,4.21,50.73
R80721,5.5300002,300.85001
R80721,8.17,793.02
R80721,4.16,49.64
R80721,4.8200002,130.28999
R80721,9.3599997,1172.5699
R80721,8.07,813.11
R80721,8.6700001,1004.42
R80721,8.1400003,922.10999
R80721,6.79,467.56
R80721,7.4000001,794.20001
R80721,6.3299999,379.76001
R80721,4.92,117.4
R80721,4.9499998,137.25
R80721,3.6,30.37
R80721,4.6999998,117.79
R80721,4.3,68.75
R80721,5.6199999,195.38
R80721,4.4899998,130.25999
R80721,2.66,0.0
R80721,1.9,-3.72
R80721,2.22,-2.2
R80721,2.55,0.0
R80721,3.1500001,-1.42
R80721,4.8099999,-4.9899998
R80721,5.5600000000000005,252.2
R80721,4.1100001,-7.75
R80721,2.8199999,-2.03
R80721,4.6500001,99.220001
R80721,6.44,394.97
R80721,4.4200001,67.720001
R80721,5.6799998,271.60999
R80721,6.07,364.47
R80721,4.96,121.06
R80721,5.6300001,149.89
R80721,6.3,413.73
R80721,2.95,-1.34
R80721,4.8699999,136.12
R80721,4.2199998,54.139999
R80721,7.16,594.55
R80721,6.1700001,179.84
R80721,4.9200001,98.279999
R80721,7.81,691.98
R80721,5.1500001,167.3
R80721,6.3200002,354.29001
R80721,5.75,292.26
R80721,7.12,534.87
R80721,7.31,569.02
R80721,5.87,203.45
R80721,6.41,400.88
R80721,8.86,1005.3
R80721,5.88,290.98
R80721,6.61,498.78
R80721,6.98,444.58
R80721,7.48,615.87
R80721,5.86,335.94
R80721,5.39,184.45
R80721,5.17,171.34
R80721,5.54,178.58
R80721,4.65,95.89
R80721,5.0,97.88
R80721,5.2,106.82
R80721,4.23,57.25
R80721,6.69,430.95
R80721,1.18,0.0
R80721,2.13,0.0
R80721,2.81,0.0
R80721,2.35,0.0
R80721,1.99,0.0
R80721,2.54,0.0
R80721,4.41,81.79
R80721,5.2,153.12
R80721,5.44,165.64
R80721,5.9,250.53
R80721,10.73,1779.64
R80721,9.76,1328.64
R80721,9.3,1130.87
R80721,7.64,664.06
R80721,7.64,711.46
R80721,7.28,570.24
R80721,8.83,1048.92
R80721,6.54,491.09
R80721,6.26,351.71
R80721,5.51,243.06
R80721,7.48,739.88
R80721,5.92,286.26
R80721,3.85,31.56
R80721,5.8000002,280.10999
R80721,4.03,47.47
R80721,5.2399998,175.69
R80721,5.04,176.95
R80721,4.83,81.32
R80721,4.3200002,56.040001
R80721,5.28,101.16
R80721,2.3299999,-1.4299999
R80721,4.73,89.48
R80721,4.0,30.22
R80721,3.3,-1.37
R80721,5.46,219.92
R80721,5.31,157.71
R80721,2.6400001,-2.24
R80721,2.48,0.0
R80721,4.1599998,-1.42
R80721,6.46,456.66
R80721,3.51,0.0
R80721,7.6599998,650.71002
R80721,5.51,240.24
R80721,5.78,224.84
R80721,6.4200001,403.14999
R80721,6.09,358.24
R80721,5.47,190.61
R80721,6.48,576.66998
R80721,6.11,341.63
R80721,5.62,215.03
R80721,7.48,844.19
R80721,5.3,151.35
R80721,9.96,1666.66
R80721,8.6300001,1182.39
R80721,6.5,385.9
R80721,5.77,294.78
R80721,6.37,430.58
R80721,7.55,759.0
R80721,8.08,927.23
R80721,8.03,912.05
R80721,9.12,1104.71
R80721,4.93,91.84
R80721,5.72,216.27
R80721,5.99,267.65
R80721,5.69,266.77
R80721,8.62,1080.09
R80721,7.08,588.13
R80721,8.38,947.33
R80721,7.4,641.47
R80721,5.92,284.18
R80721,5.83,292.81
R80721,6.73,448.46
R80721,6.43,404.07
R80721,6.35,371.57
R80721,4.45,93.1
R80721,4.52,55.6
R80721,1.26,0.0
R80721,2.56,0.0
R80721,3.8,33.76
R80721,3.26,0.0
R80721,0.52,0.0
R80721,1.51,0.0
R80721,2.29,0.0
R80721,2.98,0.0
R80721,5.25,126.92
R80721,6.01,242.51
R80721,5.5,227.32
R80721,5.64,292.28
R80721,5.41,233.59
R80721,5.61,251.86
R80721,5.37,135.86
R80721,6.19,321.16
R80721,6.48,413.51
R80721,7.77,798.59
R80721,5.63,232.89
R80721,5.84,288.74
R80721,5.98,332.25
R80721,7.32,622.76
R80721,7.94,719.81
R80721,7.75,819.16
R80721,5.58,231.46
R80721,2.3,0.0
R80721,4.36,46.58
R80721,4.52,79.25
R80721,0.0,0.0
R80721,3.46,4.26
R80721,5.54,244.89
R80721,5.18,125.81
R80721,6.06,298.53
R80721,5.95,261.64
R80721,8.3999996,810.06
R80721,7.2600002,688.91998
R80721,6.5300002,523.82001
R80721,7.3099999,692.34003
R80721,8.1199999,922.22998
R80721,5.02,173.25999
R80721,4.46,98.550003
R80721,4.5300002,72.220001
R80721,4.1100001,57.369999
R80721,7.2399998,645.64001
R80721,8.21,910.70001
R80721,3.72,13.92
R80721,6.5100002,451.57001
R80721,5.7600002,282.59
R80721,7.02,608.56
R80721,6.67,467.96
R80721,4.5700002,67.480003
R80721,6.8099999,528.85999
R80721,10.82,1257.46
R80721,7.6700001,729.20001
R80721,4.1199999,48.57
R80721,5.5700002,219.64999
R80721,6.0700002,348.57999
R80721,1.72,-1.87
R80721,3.25,-3.21
R80721,4.92,95.19
R80721,5.64,246.36
R80721,4.84,88.3
R80721,4.5600000000000005,27.32
R80721,6.37,282.12
R80721,5.26,137.17
R80721,5.14,122.66
R80721,5.51,150.79
R80721,3.55,-1.64
R80721,4.2600002,-1.3099999
R80721,6.6300001,449.39001
R80721,6.5100002,482.85999
R80721,5.5900002,239.96001
R80721,7.4200001,718.67999
R80721,7.4299998,722.38
R80721,4.1399999,37.970001
R80721,5.48,216.42999
R80721,5.9499998,254.19
R80721,4.14,51.36
R80721,5.41,174.73
R80721,5.63,209.41
R80721,5.87,331.37
R80721,8.82,1121.64
R80721,5.29,124.36
R80721,5.14,137.21
R80721,4.64,82.3
R80721,0.0,0.0
R80721,2.3,0.0
R80721,4.35,67.02
R80721,3.04,0.0
R80721,5.45,214.69
R80721,6.96,532.71
R80721,7.11,624.18
R80721,8.77,1016.1
R80721,6.24,390.42
R80721,8.44,909.28
R80721,5.97,360.55
R80721,5.49,168.87
R80721,6.26,428.82
R80721,6.4,341.73
R80721,7.16,492.77
R80721,6.36,416.56
R80721,4.92,111.47
R80721,6.28,340.07
R80721,9.14,1043.96
R80721,5.47,175.6
R80721,7.01,522.99
R80721,6.29,386.46
R80721,8.31,1002.58
R80721,5.08,136.72
R80721,4.45,61.27
R80721,4.22,59.75
R80721,3.85,26.57
R80721,3.24,5.89
R80721,4.02,44.13
R80721,3.65,20.75
R80721,0.16,0.0
R80721,2.76,0.0
R80721,1.71,0.0
R80721,0.0,0.0
R80721,2.64,0.0
R80721,5.68,244.41
R80721,1.76,0.0
R80721,6.74,672.75
R80721,6.2,336.87
R80721,8.02,912.57
R80721,6.47,400.63
R80721,11.42,1808.3
R80721,10.92,1601.38
R80721,9.33,1117.44
R80721,11.15,1573.7
R80721,6.77,475.8
R80721,4.19,73.36
R80721,6.95,649.62
R80721,6.88,597.63
R80721,4.92,142.7
R80721,0.13,0.0
R80721,0.0,0.0
R80721,6.46,509.59
R80721,0.8,0.0
R80721,5.9,307.48
R80721,2.91,0.0
R80721,5.96,354.06
R80721,1.93,0.0
R80721,6.8,652.21
R80721,3.01,0.0
R80721,5.26,228.55
R80721,2.35,0.0
R80721,5.55,234.88
R80721,6.23,390.22
R80721,5.8,264.54
R80721,5.75,332.43
R80721,5.8,317.37
R80721,6.06,372.27
R80721,5.83,359.28
R80721,5.69,233.74
R80721,12.43,1760.17
R80721,2.23,0.0
R80721,12.2,0.0
R80721,10.95,1638.09
R80721,9.83,1384.41
R80721,8.01,910.72
R80721,5.99,354.32
R80721,5.95,323.38
R80721,5.96,251.59
R80721,6.01,361.43
R80721,5.04,176.21
R80721,7.88,847.06
R80721,9.67,1156.6
R80721,14.1,1997.22
R80721,10.94,1537.53
R80721,9.82,1248.63
R80721,8.11,862.44
R80721,11.5,1799.86
R80721,5.13,0.0
R80721,5.1,171.18
R80721,6.32,332.56
R80721,5.59,217.8
R80721,7.18,654.03
R80721,6.84,433.53
R80721,5.09,130.98
R80721,9.05,1062.69
R80721,9.16,1113.25
R80721,9.04,1075.12
R80721,9.19,1050.82
R80721,8.76,1013.29
R80721,8.87,936.19
R80721,8.64,893.27
R80721,4.95,127.91
R80721,4.86,88.29
R80721,3.85,42.28
R80721,11.53,1652.27
R80721,12.66,1773.5
R80721,13.09,1902.31
R80721,7.84,841.54
R80721,7.67,664.54
R80721,8.91,1096.09
R80721,8.29,945.08
R80721,7.34,743.01
R80721,7.78,0.0
R80721,6.87,0.0
R80721,5.97,318.07
R80721,5.31,215.06
R80721,5.66,318.32
R80721,5.26,195.72
R80721,5.9,288.89
R80721,6.2,405.16
R80721,6.22,452.51
R80721,5.83,316.95
R80721,5.97,313.62
R80721,5.41,237.82
R80721,5.21,225.9
R80721,5.91,290.16
R80721,5.25,191.31
R80721,4.93,113.14
R80721,4.83,108.32
R80721,3.73,32.18
R80721,4.08,49.88
R80721,0.0,0.0
R80721,0.52,0.0
R80721,1.58,0.0
R80721,0.2,0.0
R80721,0.62,0.0
R80721,2.24,0.0
R80721,2.55,0.0
R80721,1.03,0.0
R80721,1.76,0.0
R80721,0.38,0.0
R80721,2.03,0.0
R80721,2.6,0.0
R80721,3.15,0.0
R80721,3.34,0.0
R80721,5.18,187.51
R80721,5.24,218.6
R80721,5.76,274.54
R80721,6.18,401.94
R80721,5.01,195.69
R80721,5.71,199.87
R80721,4.03,47.2
R80721,5.04,154.33
R80721,5.74,309.97
R80721,6.29,475.62
R80721,6.1,387.97
R80721,7.84,861.73
R80721,7.96,918.59
R80721,7.06,633.23
R80721,5.72,279.19
R80721,5.8,301.58
R80721,5.7,291.21
R80721,5.87,355.55
R80721,5.74,304.02
R80721,5.74,271.21
R80721,4.87,125.77
R80721,1.67,0.0
R80721,1.82,0.0
R80721,0.48,0.0
R80721,0.0,0.0
R80721,0.0,0.0
R80721,5.0300002,161.84
R80721,6.6999998,462.42999
R80721,6.27,376.69
R80721,6.21,382.45001
R80721,0.0,-7.7199998
R80721,4.9000001,296.69
R80721,4.23,41.93
R80721,4.02,56.700001
R80721,4.9400001,205.39999
R80721,6.7199998,583.21002
R80721,7.1100001,671.23999
R80721,4.17,50.19
R80721,4.4699998,84.900002
R80721,4.7,100.64
R80721,5.16,159.82
R80721,4.6,92.85
R80721,3.97,42.19
R80721,5.1,113.25
R80721,3.0,0.0
R80721,2.79,11.78
R80721,4.28,37.12
R80721,0.93,0.0
R80721,2.76,0.0
R80721,2.53,0.0
R80721,2.06,0.0
R80721,2.54,0.0
R80721,2.08,0.0
R80721,4.13,26.28
R80721,3.64,27.75
R80721,4.67,55.25
R80721,4.21,37.15
R80721,4.55,70.03
R80721,2.89,17.12
R80721,3.11,3.11
R80721,2.29,0.0
R80721,2.63,0.0
R80721,4.0,29.92
R80721,5.26,118.16
R80721,5.22,129.78
R80721,5.1900001,170.13
R80721,6.5,399.19
R80721,5.7,262.33
R80721,5.3499999,191.08
R80721,4.67,128.1
R80721,6.05,306.27
R80721,1.38,-7.4000001
R80721,5.39,204.7
R80721,5.1,112.55
R80721,0.0,-7.5
R80721,5.14,85.16
R80721,5.54,184.2
R80721,5.09,131.59
R80721,6.3800001,250.02
R80721,3.77,0.0
R80721,4.46,53.92
R80721,5.6700001,198.84
R80721,4.95,147.48
R80721,4.45,80.55
R80721,0.0,-6.5500002
R80721,4.76,122.81
R80721,4.17,63.37
R80721,2.39,0.0
R80721,4.19,65.04
R80721,4.5300002,86.110001
R80721,6.14,373.14
R80721,2.46,0.0
R80721,6.08,367.96
R80721,3.79,-3.52
R80721,7.19,685.31
R80721,5.2,170.62
R80721,1.6900001,-7.5599999
R80721,6.95,538.02
R80721,4.52,-4.4400001
R80721,4.2399998,47.380001
R80721,9.7600002,1298.84
R80721,16.59,2020.65
R80721,6.5999999,570.98999
R80721,9.1300001,1146.9399
R80721,9.8000002,1325.14
R80721,1.39,-6.9499998
R80721,9.4099998,1194.89
R80721,6.3200002,483.79999
R80721,4.87,109.5
R80721,4.02,42.84
R80721,4.62,78.69
R80721,4.9299998,121.35
R80721,4.74,81.6
R80721,2.34,0.0
R80721,7.1999998,753.48999
R80721,2.52,0.0
R80721,0.9,0.0
R80721,6.77,530.65997
R80721,3.8,11.66
R80721,1.59,0.0
R80721,5.6599998,303.56
R80721,1.9,0.0
R80721,4.15,25.55
R80721,6.3400002,478.42999
R80721,7.4299998,714.81
R80721,6.1300001,378.57999
R80721,1.73,-6.9499998
R80721,5.79,239.63
R80721,2.6500001,-7.21
R80721,5.38,214.7
R80721,6.27,390.42001
R80721,5.5600000000000005,254.08
R80721,3.78,-6.0900002
R80721,3.1800001,-3.74
R80721,3.32,0.0
R80721,3.11,0.0
R80721,5.62,231.28
R80721,6.06,282.65
R80721,4.77,72.01
R80721,5.2,138.78
R80721,6.18,246.77
R80721,6.97,453.6
R80721,4.88,118.83
R80721,3.94,43.46
R80721,3.88,23.8
R80721,3.73,0.0
R80721,5.6,266.32
R80721,4.91,105.29
R80721,5.68,243.91
R80721,5.38,188.49
R80721,3.67,18.75
R80721,0.0,0.0
R80721,2.9,0.0
R80721,1.08,0.0
R80721,1.41,0.0
R80721,0.55,0.0
R80721,1.25,0.0
R80721,1.26,0.0
R80721,1.44,0.0
R80721,2.09,0.0
R80721,2.77,0.0
R80721,1.17,0.0
R80721,8.8500004,1063.9301
R80721,0.66000003,-2.52
R80721,0.0,-3.1400001
R80721,1.48,-7.5599999
R80721,0.0,-7.4200001
R80721,2.27,-7.5700002
R80721,9.3599997,1369.62
R80721,6.29,389.23999
R80721,10.43,1468.34
R80721,4.7199998,79.040001
R80721,6.5500002,498.98001
R80721,12.08,1845.1899
R80721,1.98,-3.29
R80721,1.33,-3.7
R80721,11.91,1765.49
R80721,6.7800002,485.01999
R80721,12.07,1996.46
R80721,5.3400002,177.61
R80721,4.75,98.400002
R80721,5.71,160.58
R80721,5.4499998,223.06
R80721,5.98,234.13
R80721,5.5300002,232.08
R80721,5.88,162.74
R80721,0.41,-7.3600001
R80721,6.1700001,-4.0999999
R80721,6.21,370.56
R80721,3.2,-7.1199999
R80721,5.25,170.25999
R80721,6.75,463.27
R80721,7.3800001,782.71002
R80721,3.95,21.690001
R80721,6.8,470.39
R80721,4.7399998,63.549999
R80721,8.2299995,779.21997
R80721,4.1399999,51.040001
R80721,10.04,1335.64
R80721,3.6700001,22.690001
R80721,9.3299999,1278.87
R80721,4.9000001,121.78
R80721,8.6499996,894.41998
R80721,4.9899998,124.57
R80721,3.6700001,-7.6799998
R80721,2.52,-2.6099999
R80721,5.76,225.21
R80721,2.3900001,-7.0999999
R80721,2.23,0.0
R80721,9.5500002,1348.5699
R80721,2.25,0.0
R80721,5.2800002,189.03
R80721,1.67,-7.6199999
R80721,1.27,0.0
R80721,10.71,1621.67
R80721,7.9899998,992.52002
R80721,1.69,0.0
R80721,0.0,-1.28
R80721,4.98,115.78
R80721,0.93,0.0
R80721,4.2399998,46.59
R80721,2.7,-1.49
R80721,3.45,12.02
R80721,5.5599999,208.39
R80721,4.2399998,49.689999
R80721,2.28,-3.7
R80721,2.78,-1.75
R80721,2.3499999,-2.5799999
R80721,2.3,-2.6500001
R80721,3.96,28.469999
R80721,5.8000002,312.48001
R80721,5.3800001,161.24001
R80721,4.8800001,122.04
R80721,7.54,729.04999
R80721,8.9200001,1196.36
R80721,7.0700002,929.60999
R80721,0.32,0.0
R80721,2.62,0.0
R80721,2.01,0.0
R80721,1.97,0.0
R80721,1.91,0.0
R80721,1.52,0.0
R80721,3.92,0.0
R80721,0.99,0.0
R80721,0.0,0.0
R80721,4.39,42.93
R80721,1.24,0.0
R80721,3.55,0.0
R80721,4.26,45.57
R80721,3.86,14.99
R80721,6.12,350.42
R80721,6.0,305.35
R80721,5.18,131.27
R80721,6.23,353.16
R80721,6.15,374.03
R80721,6.23,311.51
R80721,4.3,60.44
R80721,2.79,0.0
R80721,5.18,114.98
R80721,2.97,0.0
R80721,4.8100000000000005,93.09
R80721,1.79,0.0
R80721,2.55,0.0
R80721,5.5600000000000005,192.82
R80721,8.19,848.34
R80721,5.24,134.63
R80721,5.89,260.95
R80721,3.6900001,26.76
R80721,2.1600001,-1.51
R80721,4.3099999,60.849998
R80721,3.5799999,4.29
R80721,6.4200001,410.26999
R80721,2.3900001,-2.6300001
R80721,3.8900001,12.75
R80721,3.6099999,3.3399999
R80721,7.2199998,510.09
R80721,0.0,-1.4299999
R80721,6.4299998,443.73999
R80721,5.6399999,157.45
R80721,7.1700001,668.34003
R80721,5.03,153.78
R80721,5.1399999,164.03
R80721,5.72,266.12
